642 827 703 
60 362 477 
477 812 60 
60 812 780 
60 780 991 
991 218 60 
218 362 60 
543 38 982 
76 919 982 
982 919 543 
832 425 363 
832 38 425 
832 982 38 
195 957 264 
195 148 11 
264 148 195 
565 957 195 
11 311 195 
195 311 565 
696 133 649 
306 90 645 
972 233 325 
15 233 972 
988 15 972 
972 395 988 
715 820 838 
787 395 715 
715 948 820 
715 395 948 
838 954 715 
715 954 787 
269 948 640 
820 948 269 
93 953 867 
867 232 93 
671 503 563 
20 944 563 
716 503 671 
716 671 250 
250 418 716 
716 418 34 
571 916 452 
452 199 571 
704 947 150 
241 213 606 
606 146 241 
606 328 270 
606 213 328 
270 540 606 
540 146 606 
268 900 801 
801 303 268 
930 710 303 
303 801 930 
930 801 621 
336 380 904 
380 657 904 
320 282 544 
544 88 320 
852 587 717 
406 579 717 
717 579 852 
226 647 596 
226 753 688 
226 596 753 
920 133 516 
516 748 920 
516 815 748 
374 523 497 
497 614 374 
65 614 989 
404 614 65 
190 351 510 
117 853 817 
366 940 817 
817 940 117 
817 853 643 
643 958 817 
817 958 366 
625 725 934 
725 836 934 
934 836 109 
109 958 934 
934 958 643 
643 914 934 
934 914 625 
204 179 515 
802 292 204 
204 402 802 
515 402 204 
325 674 487 
487 674 100 
100 196 487 
952 857 485 
629 152 952 
952 485 629 
42 857 952 
952 489 42 
152 489 952 
192 258 419 
419 857 192 
419 258 448 
485 857 419 
908 593 485 
908 419 448 
485 419 908 
908 448 330 
330 469 908 
469 593 908 
622 549 778 
911 462 622 
622 462 42 
42 549 622 
152 230 713 
230 709 713 
331 152 713 
480 173 478 
518 461 285 
518 231 461 
872 674 570 
100 674 872 
872 258 100 
872 763 258 
733 738 789 
733 872 570 
789 763 733 
763 872 733 
765 695 26 
765 26 3 
3 847 765 
765 847 764 
764 738 388 
388 765 764 
695 765 388 
570 695 388 
388 733 570 
738 733 388 
581 738 764 
764 847 581 
847 173 581 
521 28 842 
842 28 443 
279 370 103 
103 595 279 
816 370 279 
279 891 816 
595 70 279 
279 70 891 
865 455 280 
731 840 280 
154 731 660 
660 70 154 
731 280 660 
660 280 455 
508 275 967 
508 455 275 
967 718 508 
508 718 807 
423 280 840 
759 865 423 
865 280 423 
588 51 595 
103 227 588 
588 595 103 
860 51 588 
960 354 792 
584 520 711 
711 13 584 
520 792 711 
711 792 354 
602 378 63 
860 588 641 
641 588 227 
641 138 860 
641 382 138 
404 262 496 
206 308 5 
5 435 206 
5 308 296 
296 735 5 
569 692 135 
14 197 135 
135 298 14 
135 692 298 
837 526 607 
393 526 837 
49 393 837 
837 607 791 
791 247 837 
247 49 837 
385 936 863 
987 385 863 
863 743 987 
863 755 743 
903 458 177 
278 755 177 
537 278 177 
177 458 537 
316 642 101 
101 89 316 
442 458 101 
101 642 442 
903 89 101 
101 458 903 
878 832 363 
878 310 531 
878 363 620 
620 310 878 
116 649 133 
116 920 838 
116 133 920 
838 820 116 
360 954 35 
787 954 360 
360 645 787 
194 847 3 
675 605 373 
26 90 44 
90 306 44 
3 26 44 
306 631 44 
568 972 325 
640 948 568 
948 395 568 
395 972 568 
565 311 774 
774 16 565 
774 311 96 
96 112 774 
820 269 407 
407 116 820 
649 116 407 
790 269 640 
927 622 778 
911 622 927 
292 16 260 
34 418 236 
986 786 313 
34 236 339 
79 563 944 
671 563 79 
79 835 626 
944 835 79 
626 770 79 
79 770 671 
931 563 503 
20 563 931 
931 232 20 
798 232 931 
916 571 939 
939 571 947 
436 916 939 
939 180 436 
322 180 939 
939 947 322 
653 930 621 
785 571 199 
785 199 698 
698 150 785 
947 571 785 
785 150 947 
494 213 241 
621 801 831 
831 997 621 
900 145 831 
831 801 900 
305 851 331 
331 713 305 
597 698 109 
109 836 597 
19 541 533 
405 61 19 
19 61 541 
533 541 400 
400 850 533 
386 851 400 
851 850 400 
680 282 294 
282 320 294 
294 850 680 
533 850 294 
174 717 587 
268 303 174 
174 587 268 
174 710 380 
303 710 174 
688 650 886 
886 226 688 
886 650 352 
352 465 886 
289 647 223 
647 226 223 
226 886 223 
18 289 223 
815 516 368 
368 133 696 
368 516 133 
531 523 334 
334 902 531 
736 974 682 
523 374 682 
682 334 523 
974 334 682 
531 902 211 
211 878 531 
76 982 211 
211 902 76 
982 832 211 
832 878 211 
869 65 271 
271 510 869 
190 510 271 
271 65 989 
271 879 190 
989 879 271 
82 351 590 
82 510 351 
590 873 82 
41 262 404 
404 65 41 
41 65 869 
793 790 640 
665 790 793 
824 709 899 
824 713 709 
824 899 336 
824 305 713 
336 904 824 
904 305 824 
99 480 478 
478 855 99 
589 915 639 
738 581 806 
789 738 806 
46 789 806 
806 122 46 
819 122 398 
398 480 819 
122 806 398 
398 806 581 
173 480 398 
398 581 173 
882 375 301 
803 842 443 
443 475 803 
803 475 219 
219 829 74 
521 842 209 
822 760 209 
760 521 209 
868 660 455 
455 508 868 
891 70 868 
70 660 868 
807 891 868 
868 508 807 
999 222 700 
700 797 999 
700 520 797 
700 792 520 
658 354 960 
946 711 354 
354 658 946 
946 658 522 
210 378 602 
281 63 378 
651 243 786 
651 826 737 
102 493 138 
678 281 749 
749 281 378 
542 301 702 
639 54 773 
773 589 639 
272 496 994 
519 262 586 
519 496 262 
994 496 519 
519 558 994 
690 5 735 
690 735 569 
953 435 690 
435 5 690 
569 867 690 
690 867 953 
569 135 71 
71 867 569 
232 867 71 
20 232 71 
71 197 20 
71 135 197 
942 863 936 
903 177 942 
755 863 942 
942 177 755 
942 922 903 
942 936 922 
874 360 35 
874 160 376 
617 874 376 
360 874 617 
617 306 645 
645 360 617 
748 815 431 
955 376 317 
376 160 317 
373 605 893 
659 173 847 
847 194 659 
478 173 659 
326 675 373 
144 44 631 
144 893 605 
631 893 144 
605 194 144 
144 194 3 
3 44 144 
389 993 696 
696 649 389 
266 407 269 
269 790 266 
292 260 53 
53 204 292 
179 204 53 
53 260 722 
722 260 115 
541 61 228 
995 790 665 
665 167 995 
995 266 790 
767 266 995 
906 167 665 
449 522 315 
315 313 23 
56 313 786 
786 243 56 
319 23 56 
23 313 56 
997 494 965 
930 653 364 
364 544 880 
880 710 364 
710 930 364 
245 494 241 
241 350 245 
704 965 245 
245 965 494 
245 322 704 
245 350 322 
981 213 728 
213 494 728 
728 145 981 
728 831 145 
728 494 997 
997 831 728 
851 305 25 
680 850 25 
25 850 851 
25 305 904 
25 657 680 
25 904 657 
669 653 621 
621 997 669 
997 965 669 
653 669 977 
457 836 859 
457 597 836 
859 353 582 
582 353 405 
405 19 582 
739 400 541 
541 228 739 
717 174 171 
336 406 171 
406 717 171 
171 380 336 
171 174 380 
779 223 886 
779 886 465 
679 18 779 
18 223 779 
779 500 679 
465 500 779 
76 902 426 
426 993 76 
696 993 426 
426 368 696 
963 974 815 
815 368 963 
963 334 974 
902 334 963 
963 426 902 
368 426 963 
869 510 338 
510 82 338 
126 798 361 
745 716 34 
503 716 745 
598 931 503 
503 745 598 
598 745 307 
307 361 598 
798 931 598 
598 361 798 
262 41 169 
586 262 169 
740 793 640 
640 568 740 
325 487 740 
740 568 325 
911 927 928 
665 793 928 
928 906 665 
927 906 928 
151 487 196 
151 928 793 
151 740 487 
793 740 151 
151 196 911 
911 928 151 
124 99 855 
124 54 639 
534 182 819 
27 182 534 
413 841 915 
573 641 227 
227 356 573 
356 589 573 
589 773 573 
382 641 573 
573 773 382 
752 475 375 
752 375 882 
752 829 219 
219 475 752 
702 301 800 
800 301 375 
111 423 840 
443 28 415 
415 28 545 
491 73 829 
882 826 491 
491 752 882 
829 752 491 
829 73 864 
864 74 829 
960 74 864 
172 803 219 
219 74 172 
792 700 968 
960 792 968 
968 74 960 
968 700 222 
222 172 968 
968 172 74 
522 658 187 
187 315 522 
986 313 187 
313 315 187 
13 711 200 
711 946 200 
250 13 200 
200 418 250 
961 946 522 
961 522 449 
449 236 961 
961 236 418 
418 200 961 
961 200 946 
938 210 602 
602 84 938 
161 134 548 
319 923 548 
548 923 161 
890 281 678 
681 890 86 
63 281 681 
281 890 681 
637 681 86 
138 382 98 
98 102 138 
702 495 687 
687 542 702 
378 210 676 
676 749 378 
737 742 723 
723 676 210 
64 742 737 
64 542 742 
737 826 64 
301 542 64 
64 826 882 
882 301 64 
454 343 54 
454 124 855 
54 124 454 
454 855 186 
186 427 454 
427 343 454 
517 918 678 
678 749 517 
828 272 854 
828 682 374 
828 854 736 
736 682 828 
795 374 614 
795 614 404 
795 828 374 
272 828 795 
404 496 795 
496 272 795 
799 631 306 
306 617 799 
799 376 955 
799 617 376 
748 431 600 
35 748 600 
600 874 35 
160 874 600 
83 431 815 
83 974 736 
815 974 83 
340 272 994 
854 272 340 
373 893 632 
605 675 978 
978 194 605 
978 659 194 
186 675 532 
675 326 532 
532 427 186 
532 918 427 
993 389 141 
96 919 141 
141 919 993 
141 112 96 
141 870 112 
141 389 870 
407 266 403 
870 389 403 
767 870 403 
403 266 767 
649 407 403 
403 389 649 
179 53 921 
921 53 722 
405 179 921 
921 61 405 
722 115 314 
594 115 260 
594 774 112 
16 774 594 
594 260 16 
112 870 136 
136 594 112 
115 594 136 
136 870 767 
578 236 449 
578 339 236 
578 234 339 
970 88 544 
653 977 970 
544 364 970 
970 364 653 
704 150 747 
747 965 704 
747 669 965 
747 977 669 
597 457 776 
776 457 88 
88 970 776 
776 970 977 
859 582 950 
950 320 88 
950 457 859 
88 457 950 
624 582 19 
624 19 533 
533 294 624 
624 294 320 
320 950 624 
624 950 582 
397 739 778 
400 739 397 
778 549 397 
397 549 386 
386 400 397 
778 739 706 
706 739 228 
706 927 778 
706 906 927 
377 82 873 
377 338 82 
377 873 126 
307 745 924 
34 339 924 
924 745 34 
339 234 727 
727 924 339 
504 924 727 
809 504 892 
586 169 892 
892 169 809 
849 169 41 
849 41 869 
869 338 849 
809 169 849 
841 534 248 
480 99 248 
819 480 248 
248 534 819 
858 413 518 
858 198 104 
285 198 858 
858 518 285 
915 589 207 
207 413 915 
207 589 356 
356 231 207 
231 518 207 
518 413 207 
841 413 324 
27 534 324 
324 534 841 
413 858 324 
104 27 324 
324 858 104 
224 495 702 
702 800 224 
224 800 312 
312 111 224 
312 800 335 
335 475 443 
375 475 335 
335 800 375 
443 415 335 
335 415 312 
759 423 254 
423 111 254 
254 545 759 
254 415 545 
254 111 312 
312 415 254 
73 491 189 
189 651 786 
826 651 189 
189 491 826 
189 786 986 
986 73 189 
721 172 222 
721 209 842 
842 803 721 
803 172 721 
52 187 658 
52 658 960 
960 864 52 
986 187 52 
52 73 986 
52 864 73 
210 938 183 
183 651 737 
243 651 183 
183 938 243 
737 723 183 
183 723 210 
319 56 170 
170 923 319 
170 56 243 
84 923 170 
243 938 170 
170 938 84 
276 519 586 
558 519 276 
996 295 592 
996 134 161 
234 578 746 
86 890 975 
918 532 975 
975 532 326 
678 918 975 
975 890 678 
602 63 509 
509 84 602 
235 98 382 
54 343 235 
382 773 235 
235 773 54 
102 98 342 
410 342 29 
102 342 410 
794 410 29 
687 410 794 
742 542 794 
542 687 794 
332 517 749 
749 676 332 
673 340 399 
399 558 592 
994 558 399 
399 340 994 
431 83 705 
705 83 736 
736 854 705 
304 340 673 
673 81 304 
854 340 304 
304 705 854 
81 705 304 
359 317 160 
359 110 317 
273 295 408 
734 81 673 
734 273 110 
734 359 81 
110 359 734 
875 632 893 
875 799 955 
875 893 631 
631 799 875 
894 675 186 
894 978 675 
186 855 894 
894 855 478 
478 659 894 
659 978 894 
333 314 115 
115 136 333 
333 136 767 
767 995 333 
333 995 167 
167 314 333 
698 597 191 
597 776 191 
191 150 698 
191 747 150 
977 747 191 
191 776 977 
165 706 228 
165 314 167 
167 906 165 
906 706 165 
788 361 307 
126 361 788 
788 377 126 
234 746 45 
809 849 439 
439 849 338 
338 377 439 
377 788 439 
841 248 246 
639 915 246 
915 841 246 
246 124 639 
99 124 246 
246 248 99 
67 111 840 
67 224 111 
67 932 384 
840 932 67 
384 495 67 
495 224 67 
966 721 222 
999 871 966 
966 222 999 
966 871 822 
822 209 966 
209 721 966 
592 558 337 
558 276 337 
337 996 592 
337 276 147 
337 147 134 
134 996 337 
295 996 724 
408 295 724 
724 772 408 
724 996 161 
416 23 319 
319 548 416 
86 975 684 
684 975 326 
684 326 373 
373 632 684 
63 681 856 
856 509 63 
772 509 856 
681 637 856 
551 923 84 
84 509 551 
161 923 551 
551 724 161 
551 509 772 
772 724 551 
450 343 427 
427 918 450 
918 517 450 
424 410 687 
424 495 384 
424 687 495 
384 493 424 
493 102 424 
102 410 424 
742 794 473 
473 723 742 
676 723 473 
473 332 676 
473 794 29 
29 332 473 
431 705 498 
498 705 81 
498 600 431 
160 600 498 
498 359 160 
81 359 498 
295 273 297 
592 295 297 
297 734 673 
273 734 297 
297 399 592 
673 399 297 
637 37 845 
845 856 637 
408 772 845 
772 856 845 
110 273 479 
479 845 37 
479 273 408 
408 845 479 
317 110 861 
955 317 861 
110 479 861 
861 479 37 
86 684 203 
203 684 632 
203 637 86 
203 37 637 
775 165 228 
314 165 775 
775 228 61 
61 921 775 
775 921 722 
722 314 775 
634 727 234 
234 45 634 
504 727 634 
634 892 504 
444 45 746 
444 416 548 
746 416 444 
147 45 444 
444 548 134 
134 147 444 
147 276 217 
217 45 147 
217 276 586 
586 892 217 
892 634 217 
217 634 45 
691 439 788 
691 788 307 
691 504 809 
809 439 691 
307 924 691 
691 924 504 
371 746 578 
371 416 746 
449 315 371 
371 578 449 
371 315 23 
23 416 371 
277 450 517 
517 332 277 
29 342 277 
277 332 29 
417 342 98 
343 450 417 
417 277 342 
450 277 417 
417 235 343 
98 235 417 
577 861 37 
37 203 577 
577 875 955 
955 861 577 
632 875 577 
577 203 632 
1 149 57 
1 726 72 
1 846 149 
1 72 293 
1 57 726 
1 293 846 
