947 704 
328 213 
213 981 
350 180 
180 322 
322 350 
350 781 
146 350 
350 241 
241 146 
146 781 
146 39 
146 540 
540 39 
880 380 
380 710 
710 880 
657 380 
880 657 
851 386 
331 851 
880 544 
544 282 
282 880 
282 657 
680 657 
282 680 
852 579 
579 265 
615 579 
579 406 
466 265 
579 466 
587 852 
610 587 
587 372 
268 587 
647 289 
302 647 
971 647 
596 647 
920 748 
748 35 
989 614 
614 497 
853 609 
611 853 
853 536 
853 117 
643 853 
836 725 
725 859 
859 836 
725 353 
353 859 
515 353 
353 179 
179 405 
405 353 
515 179 
603 914 
611 603 
603 402 
286 603 
741 603 
802 603 
802 402 
192 196 
196 100 
462 196 
192 462 
911 196 
462 911 
42 462 
462 857 
857 42 
192 857 
593 469 
627 593 
30 593 
629 593 
629 485 
485 593 
42 489 
489 549 
549 42 
386 549 
709 230 
656 709 
984 709 
899 709 
461 412 
412 766 
370 412 
412 77 
412 962 
231 356 
77 231 
412 231 
461 231 
229 763 
763 789 
448 258 
258 763 
763 448 
233 695 
695 570 
26 695 
695 15 
233 15 
933 929 
929 391 
839 929 
929 104 
929 27 
27 104 
182 122 
122 819 
819 182 
182 839 
182 929 
182 27 
545 714 
759 545 
545 59 
28 521 
59 28 
545 28 
618 891 
891 807 
816 891 
70 595 
595 154 
154 70 
275 455 
455 865 
595 51 
51 154 
860 130 
130 51 
51 860 
932 731 
731 154 
154 932 
51 932 
130 932 
932 840 
840 731 
130 384 
384 932 
493 130 
860 493 
860 138 
138 493 
493 384 
267 735 
735 296 
585 561 
561 484 
561 298 
298 484 
123 561 
572 561 
488 561 
14 561 
14 298 
569 735 
735 692 
692 569 
267 692 
484 692 
298 692 
460 619 
251 460 
935 460 
460 327 
460 757 
430 810 
757 430 
460 430 
935 430 
964 430 
751 430 
433 821 
445 433 
433 560 
601 433 
575 433 
456 433 
463 708 
708 555 
445 708 
708 987 
708 644 
708 895 
381 912 
912 490 
883 912 
912 120 
670 912 
437 492 
492 466 
917 492 
980 492 
876 492 
492 265 
526 540 
540 270 
270 526 
607 526 
729 216 
39 729 
729 526 
526 393 
393 729 
662 729 
540 729 
539 105 
436 539 
539 811 
884 539 
107 105 
539 107 
907 539 
366 958 
958 199 
199 366 
452 366 
199 452 
109 698 
698 199 
199 109 
958 109 
117 940 
940 712 
940 672 
672 392 
392 940 
392 712 
940 452 
940 366 
401 580 
580 664 
580 125 
125 754 
754 164 
754 712 
392 754 
392 164 
580 754 
754 635 
580 635 
411 185 
185 107 
