-1.35181 -0.0459049 3.87006
-1.7644 -1.34938 3.44693
-0.651343 -3.23171 -2.43825
-0.158955 -2.21575 3.44616
3.34538 2.36742 -0.094282
1.91785 -0.113267 3.6215
0.179417 -0.926698 3.99004
-2.49176 -0.988912 3.1032
3.10951 1.21392 -2.38178
1.52764 0.11541 3.80237
1.09285 1.34365 -3.71541
0.00332937 0.990839 3.9781
3.65478 -0.60949 1.75592
3.46038 1.61761 1.48804
-0.764529 -2.52647 -3.13666
-0.133676 1.37505 -3.85965
1.97271 1.58482 3.22549
0.202683 2.6294 3.1389
-2.16653 1.39925 -3.18771
3.89188 0.93872 0.881976
-1.03395 2.69501 2.91219
-3.64063 0.844444 1.68731
3.30524 -2.40031 0.360002
-2.59344 -1.40655 2.84757
-3.26493 0.876744 -2.31872
-0.691372 -2.89715 -2.81715
-2.5692 -3.13092 -0.634265
1.18239 -2.20517 3.24865
0.791652 -3.9568 0.729709
-3.60808 -0.936022 -1.70852
-2.90195 -2.72388 0.98541
2.11348 1.15087 3.3199
-3.19247 2.53004 0.469529
4.01266 -0.71644 0.448939
0.891356 -1.9158 -3.5145
-3.27278 -1.73714 1.75418
1.54539 -3.30978 -1.86076
1.46468 1.14672 -3.65289
-1.41754 3.81469 0.500986
-3.08583 2.29499 1.41926
3.63078 -0.362327 -1.87062
-2.78693 -0.666626 -2.93174
-1.28887 1.99244 3.34267
-0.242353 -3.07284 -2.70407
3.69699 -1.6573 -0.627708
-2.45805 -2.76044 -1.77277
-0.636682 0.292686 4.0392
-2.35878 -0.552172 3.30795
-1.49449 3.30896 1.903
-2.69254 -2.17434 2.19965
-0.731532 -3.52304 1.96504
3.04222 -2.22833 1.60795
-0.964804 1.49568 -3.6931
-0.800258 -4.02114 -0.0364516
-3.7113 -0.875088 1.50489
2.98059 -2.78281 0.43306
-1.49901 -0.486325 3.78429
1.39165 2.09591 -3.23641
0.823862 -1.95287 3.50974
2.63919 1.96095 -2.44913
-1.86553 1.1282 -3.47313
2.26263 0.1658 3.41592
1.83682 -3.61144 -0.623153
1.74154 -3.40102 1.48772
3.43612 -0.0660688 -2.23612
-0.434807 -1.51624 3.78508
0.252305 -3.38217 2.30245
-2.17015 0.783833 3.39001
-1.86908 -1.75935 3.1978
-1.21985 -3.07062 2.42676
3.79077 1.39055 0.708995
-0.924443 -0.0173833 3.99427
2.70526 -2.59524 1.65974
2.62845 -2.11947 2.32568
-1.50071 3.02965 2.31805
1.42215 0.1815 -3.84036
-1.84183 -3.41111 1.3373
-3.15447 -2.60683 -0.240809
3.80401 0.346753 1.48774
1.17731 -0.15474 3.92411
2.15077 -2.0892 -2.79562
3.78719 0.798494 -1.35166
1.9659 -1.30009 -3.35472
2.52457 -3.21333 -0.336776
-3.77818 -0.0544142 1.58935
1.11823 -3.73269 -1.27462
-0.220535 3.85396 1.38049
-2.49865 2.30404 -2.29182
2.74851 2.70309 -1.3981
-0.298815 -2.72304 -3.04997
-0.62118 3.90371 1.09007
-3.48244 0.648061 2.06417
3.93251 1.15921 -0.0906617
0.555892 -1.22059 3.87525
-4.01843 -0.672211 -0.46292
0.621199 0.75734 -3.9806
-0.677921 -0.736373 3.97634
-0.218371 -4.02405 0.751371
-1.32909 -3.78902 -0.826667
-2.08167 -1.74406 -3.07251
2.34787 2.92657 -1.65317
0.0768426 -3.93657 1.14206
-1.52474 -3.40368 1.7025
-2.84 -2.93829 -0.333831
-0.385969 3.9901 -0.860631
-0.0207535 1.8219 -3.67253
0.0176294 4.06277 -0.555662
2.61105 -0.0701435 3.16134
-1.37734 3.09648 -2.30891
1.88862 -2.75627 -2.37679
0.442696 -3.08627 2.662
0.16197 0.598447 -4.05276
0.497358 0.861549 3.97776
0.296891 -0.452806 4.06367
-0.694914 0.731693 -3.97461
0.395669 -1.09542 -3.93056
0.0528376 3.45291 -2.20938
-2.56816 3.01527 1.05819
-0.169096 1.43245 3.83751
-3.7889 -1.47138 -0.53378
-0.10176 4.07628 0.428934
-2.2494 -3.09432 -1.4737
2.78318 2.28339 1.96295
-1.07333 -3.93356 -0.430676
0.999892 3.71926 -1.40745
4.00064 0.769524 -0.463762
3.21804 -0.501655 2.49002
3.43887 1.58756 -1.56841
-0.0816194 -0.220332 4.09247
-0.333937 -3.63552 1.86542
-1.29832 -1.28715 3.67022
-0.161307 3.9944 0.913759
0.824034 -0.950044 -3.90231
3.25283 -2.30612 -0.954734
3.5945 1.6961 1.00623
-0.304843 0.427837 -4.06693
-1.07731 3.01174 2.56469
-0.430387 -3.90941 1.15681
-0.819182 1.93517 3.52035
0.0660448 -1.38357 3.85959
0.568162 0.293135 -4.04956
-2.66122 -1.80302 2.54568
1.70907 2.0221 3.13005
-0.183231 -3.37268 -2.32375
-3.17114 2.59757 -0.00838491
-1.80128 3.67788 0.206922
3.5 -1.87552 -1.01812
1.34107 1.66155 -3.50046
-1.78052 -0.073904 3.69185
-1.87493 3.32668 -1.49162
-1.71193 -1.12918 -3.55117
-3.35306 -0.391106 -2.32794
-2.32047 2.68703 2.05167
-0.792973 -3.28516 2.32017
-3.2264 0.688637 2.43425
-0.319113 1.86994 3.63485
2.27773 -0.347072 3.39173
-3.65683 -0.499466 1.78503
-3.82878 0.418526 1.4056
1.41435 -2.38983 -3.01653
2.95596 -2.70073 -0.883927
1.32387 3.2924 2.05503
-3.47923 -0.936711 1.95541
0.538607 3.87891 -1.21164
-1.58733 0.353985 -3.76401
-3.70836 -1.68717 0.463923
-1.21745 0.0518177 -3.91527
1.66188 2.98427 2.26819
3.76821 -0.652841 -1.47975
2.77145 -3.0214 0.049008
-3.75681 1.12227 -1.19753
2.37769 -1.96454 2.70016
-1.34491 -3.50177 -1.65568
-3.66555 1.52966 -1.01845
-2.83967 -2.46973 -1.62581
2.90751 0.194848 2.88494
2.14396 3.35178 -0.986599
0.661329 2.70614 -3.00714
-1.30393 1.77223 -3.45894
-1.29848 3.86164 -0.462309
-1.60982 1.62449 3.40349
-2.42733 -3.13134 -1.05409
2.1979 -3.4103 0.592084
3.38824 2.13448 -0.88232
0.0706791 3.96657 -1.03536
-0.343527 -3.97773 -0.934292
3.261 -2.18462 1.18215
-2.35711 -2.53063 2.20229
2.57547 -2.90134 1.32556
3.39552 0.918974 -2.10656
