2.54039 -3.94742 -0.745484
-3.39996 -3.43766 -0.39065
-0.0705301 2.26324 -1.26702
1.05139 -3.75028 1.51477
4.10656 0.818849 1.35236
3.47891 -3.3301 0.453562
0.463643 -2.21488 -1.26587
-0.496738 -4.8303 -0.299964
1.7537 3.77613 1.36895
0.370511 -4.86508 0.157991
-1.56206 2.94437 1.60089
2.96741 -2.72892 1.4508
3.41844 1.77168 -1.53199
4.30901 -1.85141 0.757672
-2.18744 -0.109495 -1.23295
-1.15903 4.22911 1.1791
1.21527 -3.43093 -1.58686
0.556091 -3.70472 1.56335
-1.66352 -0.479981 1.00599
4.09971 1.9962 0.966235
-1.3108 -2.62994 1.53113
-0.595627 -4.76439 0.497271
2.17877 -2.52391 -1.60128
-1.98942 -2.26861 -1.55266
-1.7003 4.52142 0.406782
-3.37867 -1.31917 -1.58855
1.19905 -2.57891 -1.50347
3.48593 -3.08765 -0.813688
-0.0590076 -0.626527 -0.58072
-2.43968 -2.14861 -1.59489
-4.24156 -1.25083 -1.13848
4.25775 0.340465 1.28474
-1.73487 0.0126674 1.00954
4.32821 2.21265 -0.273702
-3.56861 3.28785 -0.316167
-3.20814 -3.02777 -1.15122
0.862861 3.74609 -1.53396
-1.25108 4.66446 0.412843
-2.09523 -3.71339 1.29036
0.374823 -3.26324 1.59629
1.6368 1.69574 1.30944
-3.8382 0.52919 1.52296
2.55614 0.320974 -1.40611
-3.56289 1.6953 -1.49363
2.62681 -1.66215 -1.57295
-1.92375 3.20441 -1.56591
2.06071 -4.16759 0.830768
1.21785 -4.11364 1.26807
-1.63948 -1.76381 1.33433
-4.79864 -0.920275 0.0339076
-2.65238 -0.924909 -1.49135
4.17179 -0.691558 1.32046
0.116568 4.34175 1.22096
-1.88604 -4.137 -0.984322
-1.80523 -4.42011 -0.574868
3.79295 3.00387 -0.380089
0.135742 -1.65641 0.973559
0.57527 4.26762 1.25506
4.47765 -0.516215 -1.03966
1.28239 4.4422 0.870375
-2.57774 3.75259 0.976598
4.54326 -1.70517 0.320288
1.02865 2.89155 -1.56333
2.47951 -0.646932 -1.3996
0.99293 4.78345 0.0876894
1.21445 -4.73509 -0.0111109
0.463363 -3.02561 -1.56092
-0.117644 -3.20839 1.58951
-2.48101 -4.18405 -0.257145
-0.0397632 -1.44313 -0.871158
4.72184 -0.274778 -0.677912
0.43487 -4.73869 0.612718
4.46956 -1.72586 -0.5319
-0.765806 -1.82826 -1.13003
0.456425 -1.2862 0.836339
1.16388 4.69225 -0.392692
2.1895 -3.37106 -1.45806
-2.81832 -3.27069 -1.24548
4.75131 -0.493284 0.56358
1.46326 -3.82723 -1.41328
-1.03227 3.46754 -1.59002
2.93846 3.90406 -0.0414204
-2.11085 3.94036 -1.08411
2.07765 -0.835557 -1.25511
-3.74202 -3.1063 -0.267412
2.6648 1.22929 -1.53096
-1.35018 -1.40958 1.11539
-2.89749 2.95475 1.38675
0.049341 1.23266 0.780628
-0.995519 4.54439 0.824664
1.68361 -3.00172 1.6043
-3.74176 -2.49227 1.0526
4.08434 2.61659 -0.327465
-1.54517 -3.05035 -1.60406
-4.78586 -0.64742 0.409331
-0.54487 4.63136 0.803701
1.64925 -4.59173 0.167323
0.970189 -3.84678 -1.48439
-1.47919 -2.20221 -1.43555
4.4134 1.77741 -0.614835
0.228623 -0.913082 0.671289
-1.04515 -0.600446 -0.768574
1.67875 -4.14624 -1.08061
-4.04004 0.865954 -1.39024
-0.0680596 -1.26284 0.792506
-3.34459 0.394263 -1.60184
1.55434 -0.474669 0.95516
3.3333 -1.5017 1.58426
-0.128075 0.807684 0.632367
2.61134 0.784543 -1.46464
0.717624 -4.20616 -1.28722
-2.5692 4.13074 0.255634
4.67951 -0.770765 -0.64898
1.98818 -4.45749 -0.14909
-0.699841 4.29802 -1.2097
0.202156 4.83113 -0.391095
1.46139 1.28011 1.11073
-2.58706 -2.16308 1.60301
1.12967 -1.7084 1.16252
-4.41394 0.829802 -1.0595
-0.570987 -1.18236 0.813679
-2.33379 3.29287 -1.44729
3.72978 2.0836 1.2851
-3.11055 -0.0505661 -1.57124
-0.720951 2.70184 1.48741
-0.00486821 3.67035 1.58137
4.65203 -0.946984 0.637517
1.51646 4.14059 1.15365
3.23853 -3.60418 -0.347574
2.40399 -1.1799 -1.44519
1.65366 -4.16122 1.07359
3.2935 2.10927 1.50857
-1.45258 4.42352 0.818627
2.03775 3.59505 -1.38934
3.04106 2.52569 1.49054
0.757382 3.84916 1.50386
2.09366 -1.7662 1.46864
-2.84379 1.20669 -1.56911
3.52821 -3.3039 -0.391214
3.53452 1.68149 1.50779
-0.774687 4.75111 -0.464019
1.45289 -2.99126 -1.60129
4.25636 -2.402 -0.0401734
-0.77564 0.676853 -0.701614
-4.1587 -1.55595 1.11749
-2.88481 -1.75704 1.60224
3.10258 3.6821 -0.456569
0.269863 2.90928 1.52732
-0.0501461 -4.3773 1.18553
0.752004 -0.378415 0.640135
-2.46307 3.99777 -0.74698
-4.03871 -1.66297 -1.19566
-3.16025 -1.33225 1.60339
0.255748 1.47437 -0.895145
